data,Overall,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee,Sebha,Aljufra,Tripoli,Wadi Ashshati,Aljfara,Ejdabia,Alkufra,Sirt,Ghat,Derna,Al Jabal Al Gharbi,Azzawya,Zwara,Murzuq,Misrata,Benghazi,Ubari
Children 6-14 years: (female),0.387597516943471,0.455357142857143,0.701298701298701,0.552631578947368,0.402061855670103,0.47787610619469,0.482352941176471,0.302083333333333,0.387387387387387,0.410714285714286,0.324074074074074,0.6,0.543103448275862,0.378640776699029,0.651376146788991,0.339285714285714,0.205607476635514,0.36283185840708,0.440677966101695,0.587155963302752,0.657657657657658,0.464912280701754,0.37962962962963,0.655172413793103,0.443396226415094,0.805825242718447,0.369565217391304,0.224137931034483,0.224137931034483,0.459459459459459,0.5,0.551724137931034,0.398148148148148,0.3875,0.285714285714286,0.175438596491228,0.230769230769231,0.269565217391304,0.464285714285714,0.373737373737374,0.378048780487805,0.923076923076923,0.719298245614035,0.4,0.372549019607843,0.481132075471698,0.230769230769231,0.321100917431193,0.333333333333333,0.333333333333333,0.616666666666667,0.394464429445033,0.557314205169315,0.417656463611598,0.477357885168832,0.304199780762633,0.60459144169378,0.452292655993762,0.641103301779996,0.371560849056682,0.227062675494818,0.366364538998479,0.441949382957948,0.58090113656694,0.78106644794225,0.226062610288774,0.270281215771407,0.381973743988503
Youth 15-17 years: (female),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youth 15-17 years: (female),0.249200418894615,0.375,0.363636363636364,0.245614035087719,0.237113402061856,0.309734513274336,0.223529411764706,0.197916666666667,0.378378378378378,0.223214285714286,0.305555555555556,0.252173913043478,0.0862068965517241,0.233009708737864,0.256880733944954,0.205357142857143,0.177570093457944,0.247787610619469,0.26271186440678,0.284403669724771,0.207207207207207,0.37719298245614,0.166666666666667,0.206896551724138,0.349056603773585,0.203883495145631,0.347826086956522,0.129310344827586,0.181034482758621,0.261261261261261,0.343137254901961,0.206896551724138,0.259259259259259,0.4,0.142857142857143,0.219298245614035,0.5,0.295652173913043,0.276785714285714,0.343434343434343,0.658536585365854,0.282051282051282,0.298245614035088,0.269565217391304,0.205882352941176,0.415094339622642,0.192307692307692,0.220183486238532,0.5,0.333333333333333,0.233333333333333,0.377511746496098,0.24933143031066,0.216229019668979,0.308427583863111,0.2051706660373,0.248575862037625,0.359908120437335,0.241111103301811,0.221730232009913,0.443116137164609,0.243983858070562,0.263275671455898,0.291107703147703,0.204874003229791,0.134740522201615,0.255299768320806,0.284072069421928
Adults 18-64: (female),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adults 18-64: (female),1.4031137247508,1.79464285714286,1.12987012987013,1.16666666666667,1.30927835051546,1.43362831858407,1.36470588235294,1.35416666666667,2.00900900900901,1.27678571428571,1.43518518518519,1.59130434782609,1.27586206896552,1.29126213592233,1.29357798165138,1.74107142857143,1.23364485981308,1.30088495575221,1.34745762711864,1.30275229357798,1.53153153153153,1.64912280701754,1.30555555555556,1.23275862068966,1.26415094339623,1.20388349514563,1.60869565217391,1.51724137931034,1.36206896551724,1.36936936936937,1.25490196078431,1.25287356321839,1.25,1.6875,1.57142857142857,1.69298245614035,1.125,1.56521739130435,1.28571428571429,1.4040404040404,1.35365853658537,1.07692307692308,1.42105263157895,1.6,1.36274509803922,1.24528301886792,1.55128205128205,1.25688073394495,1.27777777777778,1.24561403508772,1.65,1.97921248548496,1.16550767182399,1.27804300954197,1.43124301444178,1.35872389334019,1.58676846906553,1.60576614289706,1.26630927043628,1.62216830423906,1.14569906091432,1.29744618370504,1.3453253955228,1.29934935754713,1.20774278849236,1.50119417939414,1.57118673491251,1.50139825688373
Elderly 65+ years: (female),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elderly 65+ years: (female),0.0759395578879326,0.0982142857142857,0.194805194805195,0.289473684210526,0.0618556701030928,0.079646017699115,0.176470588235294,0.0729166666666667,0.0540540540540541,0.125,0.0925925925925926,0.130434782608696,0.0862068965517241,0.0388349514563107,0.0642201834862385,0.0446428571428571,0.0373831775700935,0.0884955752212389,0.0593220338983051,0.055045871559633,0.0990990990990991,0.0964912280701754,0.0648148148148148,0.0344827586206897,0.0566037735849057,0.16504854368932,0.108695652173913,0.0603448275862069,0.0603448275862069,0.036036036036036,0.0196078431372549,0.137931034482759,0.0833333333333333,0.1125,0.0336134453781513,0.0789473684210526,0.00961538461538462,0.0347826086956522,0.0267857142857143,0.0808080808080808,0.024390243902439,0.333333333333333,0.0701754385964912,0.147826086956522,0.166666666666667,0.0471698113207547,0.0512820512820513,0.137614678899083,0.111111111111111,0.0263157894736842,0.0166666666666667,0.0597365585347268,0.286491873949654,0.120321504142783,0.0821810028060011,0.0739595484380335,0.127630709196193,0.0897516040832553,0.0512737286798118,0.0422901963001982,0.014668608874371,0.0867653402692554,0.0581569020814899,0.0539829189227467,0.163770854336685,0.0618786054258823,0.0360277980943525,0.117065351702777
nb_female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nb_female,2.39552849359703,2.94642857142857,2.7012987012987,2.48245614035088,2.31958762886598,2.55752212389381,2.44705882352941,2.23958333333333,3.18018018018018,2.44642857142857,2.47222222222222,2.9304347826087,2.25862068965517,2.36893203883495,2.57798165137615,2.58928571428571,1.93457943925234,2.4070796460177,2.33898305084746,2.48623853211009,2.73873873873874,2.85964912280702,2.30555555555556,2.5,2.38679245283019,2.6504854368932,2.79347826086957,2.24137931034483,2.19827586206897,2.46846846846847,2.37254901960784,2.33333333333333,2.42592592592593,3.0375,2.10924369747899,2.2719298245614,1.98076923076923,2.2695652173913,2.24107142857143,2.56565656565657,2.45121951219512,2.94871794871795,2.63157894736842,2.83478260869565,2.54901960784314,2.56603773584906,2.48717948717949,2.31192660550459,2.58333333333333,2.13157894736842,2.81666666666667,3.1485049071618,2.48934910967836,2.43097955770525,2.55489863601913,2.25543638032779,2.91499743140385,2.80332800652184,2.53425976340841,2.54917041896112,1.97505151753878,2.40264614411319,2.33586334022099,2.48724265334392,2.62091367660141,2.23975766520917,2.23008930159664,2.64475599218143
under18_female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
under18_female,0.916475210958294,1.05357142857143,1.37662337662338,1.02631578947368,0.948453608247423,1.04424778761062,0.905882352941176,0.8125,1.11711711711712,1.04464285714286,0.944444444444444,1.20869565217391,0.896551724137931,1.03883495145631,1.22018348623853,0.803571428571429,0.663551401869159,1.01769911504425,0.932203389830508,1.12844036697248,1.10810810810811,1.1140350877193,0.935185185185185,1.23275862068966,1.06603773584906,1.28155339805825,1.07608695652174,0.663793103448276,0.775862068965517,1.06306306306306,1.09803921568627,0.942528735632184,1.09259259259259,1.2375,0.504201680672269,0.5,0.846153846153846,0.669565217391304,0.928571428571429,1.08080808080808,1.07317073170732,1.53846153846154,1.14035087719298,1.08695652173913,1.01960784313725,1.27358490566038,0.884615384615385,0.917431192660551,1.19444444444444,0.859649122807018,1.15,1.10955586314212,1.03734956390471,1.0326150440205,1.04147461877135,0.822752938549567,1.20059825314212,1.10781025954152,1.21667676429231,0.884711918421865,0.814683847750084,1.01843462013889,0.932381042616702,1.13391037687404,1.24940003377236,0.676684880389139,0.622874768589783,1.02629238359493
over18_female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over18_female,1.47905328263873,1.89285714285714,1.32467532467532,1.45614035087719,1.37113402061856,1.51327433628319,1.54117647058824,1.42708333333333,2.06306306306306,1.40178571428571,1.52777777777778,1.72173913043478,1.36206896551724,1.33009708737864,1.35779816513761,1.78571428571429,1.27102803738318,1.38938053097345,1.40677966101695,1.35779816513761,1.63063063063063,1.74561403508772,1.37037037037037,1.26724137931034,1.32075471698113,1.36893203883495,1.71739130434783,1.57758620689655,1.42241379310345,1.40540540540541,1.27450980392157,1.39080459770115,1.33333333333333,1.8,1.60504201680672,1.7719298245614,1.13461538461538,1.6,1.3125,1.48484848484848,1.3780487804878,1.41025641025641,1.49122807017544,1.74782608695652,1.52941176470588,1.29245283018868,1.6025641025641,1.39449541284404,1.38888888888889,1.2719298245614,1.66666666666667,2.03894904401968,1.45199954577365,1.39836451368475,1.51342401724778,1.43268344177822,1.71439917826173,1.69551774698032,1.3175829991161,1.66445850053926,1.16036766978869,1.3842115239743,1.40348229760429,1.35333227646988,1.37151364282905,1.56307278482003,1.60721453300686,1.61846360858651
nb_ind_hh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nb_ind_hh,5.13798958418888,6.09821428571429,5.61038961038961,5.81578947368421,5.23711340206186,5.84955752212389,5.56470588235294,4.71875,6.92792792792793,4.97321428571429,5.11111111111111,5.7304347826087,4.78448275862069,4.62135922330097,5.37614678899083,5.53571428571429,4.03738317757009,5.07964601769912,4.92372881355932,5.34862385321101,5.58558558558559,5.66666666666667,4.69444444444444,5.26724137931035,4.99056603773585,5.51456310679612,6.22826086956522,5,4.68103448275862,5.22522522522523,5.11764705882353,5.01149425287356,5.36111111111111,5.9375,5.02521008403361,4.96491228070175,4.80769230769231,5.11304347826087,4.85714285714286,5.37373737373737,5.65853658536585,6.05128205128205,4.91228070175439,5.99130434782609,5.32352941176471,5.78301886792453,5,4.91743119266055,6.05555555555556,4.85964912280702,5.61666666666667,6.82651605310734,5.80931991423734,4.97344567307788,5.84339921906678,4.74707684935612,5.71868805188251,5.54399207086507,5.30831944132786,5.42269970867859,4.67435592824019,5.07811546903077,4.92129430568584,5.36210291327095,5.46821383956364,4.97599836762481,5.08622728117331,5.67917375495957
nb_under18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nb_under18,2.10242367214209,2.05357142857143,2.96103896103896,3,2.4020618556701,2.29203539823009,2.49411764705882,1.8125,2.54054054054054,2.13392857142857,1.93518518518519,2.46086956521739,1.89655172413793,2.00970873786408,2.81651376146789,1.66964285714286,1.52336448598131,2.07079646017699,2.19491525423729,2.61467889908257,2.56756756756757,1.98245614035088,1.93518518518519,2.8448275862069,2.31132075471698,2.71844660194175,2.41304347826087,1.79310344827586,1.81034482758621,2.17117117117117,2.41176470588235,2.22988505747126,2.5462962962963,2.1125,1.72268907563025,1.30701754385965,2.41346153846154,1.61739130434783,2.11607142857143,2.11111111111111,3,3.07692307692308,2,2.55652173913043,2.19607843137255,2.89622641509434,2.02564102564103,2.04587155963303,3.02777777777778,2.21052631578947,2.48333333333333,2.48565785386246,2.99877282899011,2.1316515826109,2.30024253164056,1.8227769462454,2.4693415243851,1.98908329891055,2.79959354605195,1.83370327721133,2.2572368985711,2.09767097460151,2.19176289356765,2.62231601371872,2.67200812536676,1.79932959446605,1.63259459418712,2.45633672251369
nb_over18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nb_over18,3.03556591204679,4.04464285714286,2.64935064935065,2.81578947368421,2.83505154639175,3.55752212389381,3.07058823529412,2.90625,4.38738738738739,2.83928571428571,3.17592592592593,3.2695652173913,2.88793103448276,2.61165048543689,2.55963302752294,3.86607142857143,2.51401869158878,3.00884955752212,2.72881355932203,2.73394495412844,3.01801801801802,3.68421052631579,2.75925925925926,2.42241379310345,2.67924528301887,2.79611650485437,3.81521739130435,3.20689655172414,2.87068965517241,3.05405405405405,2.70588235294118,2.7816091954023,2.81481481481481,3.825,3.30252100840336,3.65789473684211,2.39423076923077,3.49565217391304,2.74107142857143,3.26262626262626,2.65853658536585,2.97435897435897,2.91228070175439,3.43478260869565,3.12745098039216,2.88679245283019,2.97435897435897,2.87155963302752,3.02777777777778,2.64912280701754,3.13333333333333,4.34085819924488,2.81054708524723,2.84179409046699,3.54315668742622,2.92429990311071,3.24934652749741,3.55490877195452,2.50872589527591,3.58899643146726,2.41711902966909,2.98044449442927,2.72953141211819,2.73978689955223,2.79620571419687,3.17666877315876,3.45363268698619,3.22283703244588
school_aged_girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
school_aged_girls,0.636797935838086,0.830357142857143,1.06493506493506,0.798245614035088,0.639175257731959,0.787610619469027,0.705882352941177,0.5,0.765765765765766,0.633928571428571,0.62962962962963,0.852173913043478,0.629310344827586,0.611650485436893,0.908256880733945,0.544642857142857,0.383177570093458,0.610619469026549,0.703389830508475,0.871559633027523,0.864864864864865,0.842105263157895,0.546296296296296,0.862068965517241,0.792452830188679,1.00970873786408,0.717391304347826,0.353448275862069,0.405172413793103,0.720720720720721,0.843137254901961,0.758620689655172,0.657407407407407,0.7875,0.428571428571429,0.394736842105263,0.730769230769231,0.565217391304348,0.741071428571429,0.717171717171717,1.03658536585366,1.20512820512821,1.01754385964912,0.669565217391304,0.57843137254902,0.89622641509434,0.423076923076923,0.541284403669725,0.833333333333333,0.666666666666667,0.85,0.771976175941131,0.806645635479975,0.633885483280577,0.785785469031943,0.509370446799934,0.853167303731404,0.812200776431096,0.882214405081807,0.593291081066595,0.670178812659427,0.610348397069041,0.705225054413846,0.872008839714643,0.985940451172041,0.360803132490388,0.525580984092213,0.66604581341043
Is your household currently hosting any individuals that have been displaced from another baladiya?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,96.1124140127435,91.0714285714286,100,100,92.7835051546392,99.1150442477876,100,91.6666666666667,90.0900900900901,94.6428571428571,99.0740740740741,99.1304347826087,95.6896551724138,99.0291262135922,98.1651376146789,100,99.0654205607477,96.4601769911504,99.1525423728814,95.4128440366973,100,90.3508771929825,97.2222222222222,99.1379310344828,100,73.7864077669903,94.5652173913043,98.2758620689655,89.6551724137931,100,97.0588235294118,78.1609195402299,92.5925925925926,95,99.1596638655462,97.3684210526316,98.0769230769231,99.1304347826087,98.2142857142857,93.9393939393939,98.780487804878,76.9230769230769,98.2456140350877,87.8260869565217,93.1372549019608,97.1698113207547,97.4358974358974,99.0825688073395,97.2222222222222,97.3684210526316,100,90.2697724077951,100,94.6256453183979,99.1287236156327,92.0487157174282,99.2015034143453,91.5418369208038,98.6791535101846,99.9069153356984,98.2577756723183,96.2220868759966,99.1171292147381,95.5206616216103,74.2578057222518,97.6874783513178,99.0764589133802,90.4483098066561
Yes,3.88758598725649,8.92857142857143,0,0,7.21649484536082,0.884955752212389,0,8.33333333333333,9.90990990990991,5.35714285714286,0.925925925925926,0.869565217391304,4.31034482758621,0.970873786407767,1.8348623853211,0,0.934579439252336,3.53982300884956,0.847457627118644,4.58715596330275,0,9.64912280701754,2.77777777777778,0.862068965517241,0,26.2135922330097,5.43478260869565,1.72413793103448,10.3448275862069,0,2.94117647058824,21.8390804597701,7.40740740740741,5,0.840336134453782,2.63157894736842,1.92307692307692,0.869565217391304,1.78571428571429,6.06060606060606,1.21951219512195,23.0769230769231,1.75438596491228,12.1739130434783,6.86274509803922,2.83018867924528,2.56410256410256,0.917431192660551,2.77777777777778,2.63157894736842,0,9.73022759220493,0,5.37435468160213,0.87127638436731,7.9512842825718,0.798496585654751,8.45816307919615,1.32084648981544,0.0930846643015563,1.74222432768166,3.77791312400341,0.88287078526193,4.47933837838973,25.7421942777482,2.31252164868219,0.923541086619791,9.55169019334395
How many? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How many? ,3.81604782834038,3.7,NA,NA,3,5,NA,3.125,4.63636363636364,4.83333333333333,2,2,4,3,4,NA,1,3.5,5,3.4,NA,4.45454545454545,5.66666666666667,3,NA,4.18518518518519,5,3.5,3.66666666666667,NA,3.66666666666667,3.57894736842105,2.625,3.5,2,2.33333333333333,3.5,4,2.5,3,1,3.33333333333333,2,3.28571428571429,2.57142857142857,3.66666666666667,2.5,3,5,4,NA,4.54080343676454,NA,4.7136322481378,5,3.07030815169156,2,4.25054642107922,3.55379221258535,2.5,3.03869440907234,3.56018425291985,4.90477344115485,3.41671217440298,4.11620262259745,3.50176018567277,3.44863941383106,3.44818082314621
How many of these hosted persons are under 18?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How many of these hosted persons are under 18?,0.761841593884416,1,NA,NA,0.428571428571429,3,NA,0.625,2.18181818181818,0.5,0,0,1.4,1,0.5,NA,0,1.25,2,1.2,NA,1.72727272727273,1,1,NA,0.592592592592593,2.4,0.5,0.583333333333333,NA,1,0.631578947368421,0.625,1.5,0,0.666666666666667,1.5,0,0,0.666666666666667,0,0,0,1.21428571428571,0.857142857142857,1.66666666666667,0.5,0,3,2,NA,2.05726493406794,NA,0.546686287844101,3,0.596297090221681,0,1.63152547585313,0.723103893707326,0.5,1.22321664544341,1.19018492415089,1.9244135534318,1.21547479738222,0.591357802925973,0.49591768572153,0.0231507493844587,1.40603447139033
1. Male infants (aged 0-5 years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Male infants (aged 0-5 years),0.270221453879372,0.166666666666667,NA,NA,0.333333333333333,0,NA,0.666666666666667,0,0,NA,NA,0.75,1,0,NA,NA,0.5,0,0.4,NA,0,1,0,NA,0.285714285714286,0,1,0.166666666666667,NA,0.5,0.6,1,0,NA,0,0,NA,NA,0,NA,NA,NA,0.125,0,0,1,NA,1,0,NA,0.0180691204276311,NA,0.054721739275339,0.00446286260758687,0.656081148623409,NA,0.123837139060046,0,1,0,0.565008726003491,0,0.385260369262775,0.31788952468397,0.940391799861706,0,0.0889642758238715
2. Male children (aged 6-14 years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Male children (aged 6-14 years),0.366821688289866,0,NA,NA,0.333333333333333,0,NA,0.333333333333333,0.1,0.5,NA,NA,0.5,0,0,NA,NA,0.5,1,0.4,NA,0,0,0,NA,0,0,0,0.166666666666667,NA,0,0.6,0,0,NA,2,0,NA,NA,0.333333333333333,NA,NA,NA,0.125,0,0,0,NA,1,0,NA,0.0875207915724826,NA,0.493289969949286,0.00446286260758687,0.333333333333333,NA,0,0,0,0,0.43499127399651,1,0.374931738395527,0.0614254562148514,0.0119216400276588,2,0.0889642758238715
3. Male youths (aged 15-17 years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Male youths (aged 15-17 years),0.119489740493691,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0.5,1,0,NA,0,0,0,NA,0,0,0,0.166666666666667,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0.43499127399651,1,0,0,0.0119216400276588,0,0
4. Female infants (aged 0-5 years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Female infants (aged 0-5 years),0.277605934698886,0,NA,NA,0,0,NA,0.666666666666667,0,0,NA,NA,0.25,0,0,NA,NA,0,0,0,NA,0,2,1,NA,0,0,0,0,NA,0,0,0.25,0,NA,0,3,NA,NA,0,NA,NA,NA,0.25,0,0,0,NA,0,0,NA,0,NA,0.0137672263913036,0,0.656081148623409,NA,0,0.446207787414652,0,3,0.132584910726272,0,0,0,0,0,0.177928551647743
5. Female children (aged 6-14 years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
