"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var645","4. Water (from all sources combined)","Displacement_status",NA,"non_displaced",50,1.27553364231164,47.5,52.5,"mantika_label","Misrata"
"dependent.var1329","4. Water (from all sources combined)","Displacement_status",NA,"idp",35,3.82660092693491,27.5,42.5,"mantika_label","Misrata"
"dependent.var2309","4. Water (from all sources combined)","Displacement_status",NA,"returnee",10,11.4798027808047,-12.5,32.5,"mantika_label","Misrata"
"dependent.var646","4. Water (from all sources combined)","Displacement_status",NA,"returnee",50,7.65320185386981,35,65,"mantika_label","Benghazi"
"dependent.var1330","4. Water (from all sources combined)","Displacement_status",NA,"idp",30,5.10213456924654,20,40,"mantika_label","Benghazi"
"dependent.var2310","4. Water (from all sources combined)","Displacement_status",NA,"non_displaced",50,7.65320185386981,35,65,"mantika_label","Benghazi"
"dependent.var647","4. Water (from all sources combined)","Displacement_status",NA,"non_displaced",30,7.65320185386981,15,45,"mantika_label","Ubari"
"dependent.var1331","4. Water (from all sources combined)","Displacement_status",NA,"idp",40,12.7553364231164,15,65,"mantika_label","Ubari"
"dependent.var2311","4. Water (from all sources combined)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ubari"
"dependent.var648","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",80,11.4798027808047,57.5,102.5,"mantika_label","Sebha"
"dependent.var1332","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",100,7.65320185386981,85,115,"mantika_label","Sebha"
"dependent.var2312","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",100,3.82660092693491,92.5,107.5,"mantika_label","Sebha"
"dependent.var649","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",35,0,35,35,"mantika_label","Aljufra"
"dependent.var1333","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",35,0,35,35,"mantika_label","Aljufra"
"dependent.var650","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1334","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",50,19.1330046346745,12.5,87.5,"mantika_label","Tripoli"
"dependent.var2313","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var651","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",100,10.2042691384931,80,120,"mantika_label","Wadi Ashshati"
"dependent.var1335","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",50,15.3064037077396,20,80,"mantika_label","Wadi Ashshati"
"dependent.var2314","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",110,10.2042691384931,90,130,"mantika_label","Wadi Ashshati"
"dependent.var652","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",60,5.10213456924654,50,70,"mantika_label","Aljfara"
"dependent.var1336","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",50,1.27553364231164,47.5,52.5,"mantika_label","Aljfara"
"dependent.var2315","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",65,10.2042691384931,45,85,"mantika_label","Aljfara"
"dependent.var653","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",80,12.7553364231164,55,105,"mantika_label","Ejdabia"
"dependent.var1337","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",40,12.7553364231164,15,65,"mantika_label","Ejdabia"
"dependent.var2316","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",50,5.10213456924654,40,60,"mantika_label","Ejdabia"
"dependent.var654","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",100,0,100,100,"mantika_label","Alkufra"
"dependent.var1338","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",100,5.10213456924654,90,110,"mantika_label","Alkufra"
"dependent.var2317","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",100,12.7553364231164,75,125,"mantika_label","Alkufra"
"dependent.var655","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",50,10.2042691384931,30,70,"mantika_label","Sirt"
"dependent.var1339","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",50,14.030870065428,22.5,77.5,"mantika_label","Sirt"
"dependent.var2318","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",50,12.7553364231164,25,75,"mantika_label","Sirt"
"dependent.var656","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",150,12.7553364231164,125,175,"mantika_label","Ghat"
"dependent.var1340","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",100,0,100,100,"mantika_label","Ghat"
"dependent.var2319","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",60,7.65320185386981,45,75,"mantika_label","Ghat"
"dependent.var657","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",60,5.10213456924654,50,70,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1341","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",45,2.55106728462327,40,50,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2320","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",55,2.55106728462327,50,60,"mantika_label","Al Jabal Al Gharbi"
"dependent.var658","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",80,12.7553364231164,55,105,"mantika_label","Derna"
"dependent.var1342","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",80,7.65320185386981,65,95,"mantika_label","Derna"
"dependent.var2321","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",70,2.55106728462327,65,75,"mantika_label","Derna"
"dependent.var659","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",100,2.55106728462327,95,105,"mantika_label","Azzawya"
"dependent.var1343","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",100,2.55106728462327,95,105,"mantika_label","Azzawya"
"dependent.var2322","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",100,0,100,100,"mantika_label","Azzawya"
"dependent.var660","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",50,12.7553364231164,25,75,"mantika_label","Zwara"
"dependent.var1344","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",40,15.3064037077396,10,70,"mantika_label","Zwara"
"dependent.var2323","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",50,5.10213456924654,40,60,"mantika_label","Zwara"
"dependent.var661","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",50,10.2042691384931,30,70,"mantika_label","Murzuq"
"dependent.var1345","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",80,10.2042691384931,60,100,"mantika_label","Murzuq"
"dependent.var2324","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",100,20.4085382769862,60,140,"mantika_label","Murzuq"
"dependent.var662","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",25,1.27553364231164,22.5,27.5,"mantika_label","Misrata"
"dependent.var1346","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",25,1.27553364231164,22.5,27.5,"mantika_label","Misrata"
"dependent.var2325","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",15,17.8574709923629,-20,50,"mantika_label","Misrata"
"dependent.var663","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",30,2.55106728462327,25,35,"mantika_label","Benghazi"
"dependent.var1347","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",50,16.5819373500513,17.5,82.5,"mantika_label","Benghazi"
"dependent.var2326","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",40,5.10213456924654,30,50,"mantika_label","Benghazi"
"dependent.var664","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"non_displaced",55,2.55106728462327,50,60,"mantika_label","Ubari"
"dependent.var1348","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"idp",50,0,50,50,"mantika_label","Ubari"
"dependent.var2327","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","Displacement_status",NA,"returnee",65,5.10213456924654,55,75,"mantika_label","Ubari"
"dependent.var665","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1349","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2328","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var666","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",40,0,40,40,"mantika_label","Aljufra"
"dependent.var1350","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",40,0,40,40,"mantika_label","Aljufra"
"dependent.var667","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1351","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2329","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var668","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1352","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2330","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var669","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",15,1.27553364231164,12.5,17.5,"mantika_label","Aljfara"
"dependent.var1353","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",5,3.82660092693491,-2.5,12.5,"mantika_label","Aljfara"
"dependent.var2331","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",15,2.55106728462327,10,20,"mantika_label","Aljfara"
"dependent.var670","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1354","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,5.10213456924654,-10,10,"mantika_label","Ejdabia"
"dependent.var2332","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,10.2042691384931,-20,20,"mantika_label","Ejdabia"
"dependent.var671","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1355","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2333","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var672","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,5.10213456924654,-10,10,"mantika_label","Sirt"
"dependent.var1356","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",10,7.65320185386981,-5,25,"mantika_label","Sirt"
"dependent.var2334","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var673","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,5.10213456924654,-10,10,"mantika_label","Ghat"
"dependent.var1357","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",35,17.8574709923629,0,70,"mantika_label","Ghat"
"dependent.var2335","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,5.10213456924654,-10,10,"mantika_label","Ghat"
"dependent.var674","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1358","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2336","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",50,2.55106728462327,45,55,"mantika_label","Al Jabal Al Gharbi"
"dependent.var675","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",50,0,50,50,"mantika_label","Derna"
"dependent.var1359","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",50,0,50,50,"mantika_label","Derna"
"dependent.var2337","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",50,2.55106728462327,45,55,"mantika_label","Derna"
"dependent.var676","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Azzawya"
"dependent.var1360","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Azzawya"
"dependent.var2338","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Azzawya"
"dependent.var677","6. Utilities (electricity and gas connections)","Displacement_status",NA,"non_displaced",20,3.82660092693491,12.5,27.5,"mantika_label","Zwara"
"dependent.var1361","6. Utilities (electricity and gas connections)","Displacement_status",NA,"idp",25,12.7553364231164,3.5527136788005e-15,50,"mantika_label","Zwara"
"dependent.var2339","6. Utilities (electricity and gas connections)","Displacement_status",NA,"returnee",10,1.27553364231164,7.5,12.5,"mantika_label","Zwara"
