"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var1618","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,0,0,0,NA,NA
"dependent.var1718","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Azzawya_non_displaced",100,38.266009269349,25,175,NA,NA
"dependent.var1818","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Zwara_non_displaced",100,12.7553364231164,75,125,NA,NA
"dependent.var1918","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2018","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Alkufra_non_displaced",30,15.3064037077396,3.5527136788005e-15,60,NA,NA
"dependent.var2122","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sirt_returnee",100,5.10213456924654,90,110,NA,NA
"dependent.var2220","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sirt_idp",0,12.7553364231164,-25,25,NA,NA
"dependent.var2318","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Murzuq_non_displaced",0,0,0,0,NA,NA
"dependent.var2418","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Sebha_returnee",0,0,0,0,NA,NA
"dependent.var2518","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2618","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2718","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Zwara_idp",40,15.3064037077396,10,70,NA,NA
"dependent.var2818","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Murzuq_idp",0,0,0,0,NA,NA
"dependent.var2918","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var3018","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Al Jabal Al Gharbi_returnee",0,0,0,0,NA,NA
"dependent.var3122","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Alkufra_returnee",0,17.8574709923629,-35,35,NA,NA
"dependent.var3220","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Derna_non_displaced",90,5.10213456924654,80,100,NA,NA
"dependent.var3318","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Benghazi_non_displaced",0,0,0,0,NA,NA
"dependent.var3418","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Azzawya_idp",100,12.7553364231164,75,125,NA,NA
"dependent.var3518","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Benghazi_idp",0,0,0,0,NA,NA
"dependent.var3618","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Aljfara_returnee",0,0,0,0,NA,NA
"dependent.var3718","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Derna_idp",100,0,100,100,NA,NA
"dependent.var3818","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Benghazi_returnee",0,12.7553364231164,-25,25,NA,NA
"dependent.var3918","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Murzuq_returnee",0,0,0,0,NA,NA
"dependent.var4018","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Azzawya_returnee",150,12.7553364231164,125,175,NA,NA
"dependent.var4122","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ubari_non_displaced",0,0,0,0,NA,NA
"dependent.var4219","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ubari_idp",0,0,0,0,NA,NA
"dependent.var4318","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Zwara_returnee",0,11.4798027808047,-22.5,22.5,NA,NA
"dependent.var4417","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ghat_returnee",0,0,0,0,NA,NA
"dependent.var4516","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ghat_idp",0,0,0,0,NA,NA
"dependent.var4616","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4716","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4816","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
"dependent.var4916","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","strata.names",NA,"Ubari_returnee",0,0,0,0,NA,NA
"dependent.var501","10. Transportation ","strata.names",NA,"Sebha_idp",0,0,0,0,NA,NA
"dependent.var1106","10. Transportation ","strata.names",NA,"Aljufra_idp",0,0,0,0,NA,NA
"dependent.var2104","10. Transportation ","strata.names",NA,"Aljufra_non_displaced",0,0,0,0,NA,NA
"dependent.var3103","10. Transportation ","strata.names",NA,"Tripoli_idp",0,0,0,0,NA,NA
"dependent.var4102","10. Transportation ","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var528","10. Transportation ","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var628","10. Transportation ","strata.names",NA,"Aljfara_non_displaced",0,0,0,0,NA,NA
"dependent.var725","10. Transportation ","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var822","10. Transportation ","strata.names",NA,"Tripoli_non_displaced",0,0,0,0,NA,NA
"dependent.var920","10. Transportation ","strata.names",NA,"Aljfara_idp",0,0,0,0,NA,NA
"dependent.var1019","10. Transportation ","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1123","10. Transportation ","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1221","10. Transportation ","strata.names",NA,"Alkufra_idp",0,0,0,0,NA,NA
"dependent.var1319","10. Transportation ","strata.names",NA,"Sirt_non_displaced",0,0,0,0,NA,NA
"dependent.var1419","10. Transportation ","strata.names",NA,"Ghat_non_displaced",0,0,0,0,NA,NA
"dependent.var1519","10. Transportation ","strata.names",NA,"Derna_returnee",50,0,50,50,NA,NA
"dependent.var1619","10. Transportation ","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,0,0,0,NA,NA
"dependent.var1719","10. Transportation ","strata.names",NA,"Azzawya_non_displaced",0,0,0,0,NA,NA
"dependent.var1819","10. Transportation ","strata.names",NA,"Zwara_non_displaced",0,0,0,0,NA,NA
"dependent.var1919","10. Transportation ","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2019","10. Transportation ","strata.names",NA,"Alkufra_non_displaced",0,0,0,0,NA,NA
"dependent.var2123","10. Transportation ","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var2221","10. Transportation ","strata.names",NA,"Sirt_returnee",0,0,0,0,NA,NA
"dependent.var2319","10. Transportation ","strata.names",NA,"Sirt_idp",0,0,0,0,NA,NA
"dependent.var2419","10. Transportation ","strata.names",NA,"Murzuq_non_displaced",0,0,0,0,NA,NA
"dependent.var2519","10. Transportation ","strata.names",NA,"Sebha_returnee",0,0,0,0,NA,NA
"dependent.var2619","10. Transportation ","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2719","10. Transportation ","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2819","10. Transportation ","strata.names",NA,"Ghat_idp",0,0,0,0,NA,NA
"dependent.var2919","10. Transportation ","strata.names",NA,"Zwara_idp",0,0,0,0,NA,NA
"dependent.var3019","10. Transportation ","strata.names",NA,"Murzuq_idp",0,0,0,0,NA,NA
"dependent.var3123","10. Transportation ","strata.names",NA,"Al Jabal Al Gharbi_returnee",0,0,0,0,NA,NA
"dependent.var3221","10. Transportation ","strata.names",NA,"Alkufra_returnee",0,0,0,0,NA,NA
"dependent.var3319","10. Transportation ","strata.names",NA,"Benghazi_returnee",0,0,0,0,NA,NA
"dependent.var3419","10. Transportation ","strata.names",NA,"Benghazi_idp",0,0,0,0,NA,NA
"dependent.var3519","10. Transportation ","strata.names",NA,"Derna_non_displaced",0,10.2042691384931,-20,20,NA,NA
"dependent.var3619","10. Transportation ","strata.names",NA,"Benghazi_non_displaced",0,0,0,0,NA,NA
"dependent.var3719","10. Transportation ","strata.names",NA,"Azzawya_idp",0,0,0,0,NA,NA
"dependent.var3819","10. Transportation ","strata.names",NA,"Aljfara_returnee",0,0,0,0,NA,NA
"dependent.var3919","10. Transportation ","strata.names",NA,"Derna_idp",0,0,0,0,NA,NA
"dependent.var4019","10. Transportation ","strata.names",NA,"Murzuq_returnee",0,0,0,0,NA,NA
"dependent.var4123","10. Transportation ","strata.names",NA,"Azzawya_returnee",0,0,0,0,NA,NA
"dependent.var4220","10. Transportation ","strata.names",NA,"Ubari_non_displaced",0,0,0,0,NA,NA
"dependent.var4319","10. Transportation ","strata.names",NA,"Ubari_idp",0,0,0,0,NA,NA
"dependent.var4418","10. Transportation ","strata.names",NA,"Zwara_returnee",0,0,0,0,NA,NA
"dependent.var4517","10. Transportation ","strata.names",NA,"Ghat_returnee",0,0,0,0,NA,NA
"dependent.var4617","10. Transportation ","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4717","10. Transportation ","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4817","10. Transportation ","strata.names",NA,"Ubari_returnee",0,0,0,0,NA,NA
"dependent.var4917","10. Transportation ","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
"dependent.var502","11. Mobile phone credit","strata.names",NA,"Sebha_idp",50,2.55106728462327,45,55,NA,NA
"dependent.var1107","11. Mobile phone credit","strata.names",NA,"Aljufra_idp",35,0,35,35,NA,NA
"dependent.var2105","11. Mobile phone credit","strata.names",NA,"Aljufra_non_displaced",35,0,35,35,NA,NA
"dependent.var3104","11. Mobile phone credit","strata.names",NA,"Tripoli_idp",50,0,50,50,NA,NA
"dependent.var4103","11. Mobile phone credit","strata.names",NA,"Wadi Ashshati_non_displaced",100,2.55106728462327,95,105,NA,NA
"dependent.var529","11. Mobile phone credit","strata.names",NA,"Wadi Ashshati_idp",50,2.55106728462327,45,55,NA,NA
"dependent.var629","11. Mobile phone credit","strata.names",NA,"Aljfara_non_displaced",35,2.55106728462327,30,40,NA,NA
"dependent.var726","11. Mobile phone credit","strata.names",NA,"Sebha_non_displaced",60,3.82660092693491,52.5,67.5,NA,NA
"dependent.var823","11. Mobile phone credit","strata.names",NA,"Tripoli_non_displaced",50,0,50,50,NA,NA
"dependent.var921","11. Mobile phone credit","strata.names",NA,"Aljfara_idp",35,3.82660092693491,27.5,42.5,NA,NA
"dependent.var1020","11. Mobile phone credit","strata.names",NA,"Ejdabia_non_displaced",40,3.82660092693491,32.5,47.5,NA,NA
"dependent.var1124","11. Mobile phone credit","strata.names",NA,"Tripoli_returnee",0,5.10213456924654,-10,10,NA,NA
"dependent.var1222","11. Mobile phone credit","strata.names",NA,"Alkufra_idp",50,0,50,50,NA,NA
"dependent.var1320","11. Mobile phone credit","strata.names",NA,"Sirt_non_displaced",30,6.37766821155818,17.5,42.5,NA,NA
"dependent.var1420","11. Mobile phone credit","strata.names",NA,"Ghat_non_displaced",60,3.82660092693491,52.5,67.5,NA,NA
"dependent.var1520","11. Mobile phone credit","strata.names",NA,"Derna_returnee",40,3.82660092693491,32.5,47.5,NA,NA
"dependent.var1620","11. Mobile phone credit","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",50,1.27553364231164,47.5,52.5,NA,NA
"dependent.var1720","11. Mobile phone credit","strata.names",NA,"Azzawya_non_displaced",50,0,50,50,NA,NA
"dependent.var1820","11. Mobile phone credit","strata.names",NA,"Zwara_non_displaced",50,3.82660092693491,42.5,57.5,NA,NA
"dependent.var1920","11. Mobile phone credit","strata.names",NA,"Ejdabia_idp",30,2.55106728462327,25,35,NA,NA
"dependent.var2020","11. Mobile phone credit","strata.names",NA,"Alkufra_non_displaced",60,5.10213456924654,50,70,NA,NA
"dependent.var2124","11. Mobile phone credit","strata.names",NA,"Al Jabal Al Gharbi_idp",40,2.55106728462327,35,45,NA,NA
"dependent.var2222","11. Mobile phone credit","strata.names",NA,"Sirt_returnee",20,2.55106728462327,15,25,NA,NA
"dependent.var2320","11. Mobile phone credit","strata.names",NA,"Sirt_idp",20,5.10213456924654,10,30,NA,NA
"dependent.var2420","11. Mobile phone credit","strata.names",NA,"Murzuq_non_displaced",50,2.55106728462327,45,55,NA,NA
"dependent.var2520","11. Mobile phone credit","strata.names",NA,"Sebha_returnee",55,5.10213456924654,45,65,NA,NA
"dependent.var2620","11. Mobile phone credit","strata.names",NA,"Misrata_non_displaced",75,3.82660092693491,67.5,82.5,NA,NA
"dependent.var2720","11. Mobile phone credit","strata.names",NA,"Misrata_idp",60,3.82660092693491,52.5,67.5,NA,NA
"dependent.var2820","11. Mobile phone credit","strata.names",NA,"Ghat_idp",50,7.65320185386981,35,65,NA,NA
"dependent.var2920","11. Mobile phone credit","strata.names",NA,"Zwara_idp",50,0,50,50,NA,NA
"dependent.var3020","11. Mobile phone credit","strata.names",NA,"Murzuq_idp",60,2.55106728462327,55,65,NA,NA
"dependent.var3124","11. Mobile phone credit","strata.names",NA,"Al Jabal Al Gharbi_returnee",40,2.55106728462327,35,45,NA,NA
"dependent.var3222","11. Mobile phone credit","strata.names",NA,"Alkufra_returnee",80,7.65320185386981,65,95,NA,NA
"dependent.var3320","11. Mobile phone credit","strata.names",NA,"Benghazi_returnee",80,5.10213456924654,70,90,NA,NA
"dependent.var3420","11. Mobile phone credit","strata.names",NA,"Benghazi_idp",70,12.7553364231164,45,95,NA,NA
"dependent.var3520","11. Mobile phone credit","strata.names",NA,"Derna_non_displaced",40,0,40,40,NA,NA
"dependent.var3620","11. Mobile phone credit","strata.names",NA,"Benghazi_non_displaced",80,10.2042691384931,60,100,NA,NA
"dependent.var3720","11. Mobile phone credit","strata.names",NA,"Azzawya_idp",50,2.55106728462327,45,55,NA,NA
"dependent.var3820","11. Mobile phone credit","strata.names",NA,"Aljfara_returnee",35,3.82660092693491,27.5,42.5,NA,NA
"dependent.var3920","11. Mobile phone credit","strata.names",NA,"Derna_idp",40,0,40,40,NA,NA
"dependent.var4020","11. Mobile phone credit","strata.names",NA,"Murzuq_returnee",100,6.37766821155818,87.5,112.5,NA,NA
"dependent.var4124","11. Mobile phone credit","strata.names",NA,"Azzawya_returnee",50,1.27553364231164,47.5,52.5,NA,NA
"dependent.var4221","11. Mobile phone credit","strata.names",NA,"Ubari_non_displaced",50,2.55106728462327,45,55,NA,NA
"dependent.var4320","11. Mobile phone credit","strata.names",NA,"Ubari_idp",50,1.27553364231164,47.5,52.5,NA,NA
"dependent.var4419","11. Mobile phone credit","strata.names",NA,"Zwara_returnee",30,2.55106728462327,25,35,NA,NA
"dependent.var4518","11. Mobile phone credit","strata.names",NA,"Ghat_returnee",30,7.65320185386981,15,45,NA,NA
"dependent.var4618","11. Mobile phone credit","strata.names",NA,"Misrata_returnee",45,1.27553364231164,42.5,47.5,NA,NA
"dependent.var4718","11. Mobile phone credit","strata.names",NA,"Wadi Ashshati_returnee",125,10.2042691384931,105,145,NA,NA
"dependent.var4818","11. Mobile phone credit","strata.names",NA,"Ubari_returnee",35,2.55106728462327,30,40,NA,NA
"dependent.var4918","11. Mobile phone credit","strata.names",NA,"Ejdabia_returnee",30,7.65320185386981,15,45,NA,NA
"dependent.var503","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sebha_idp",0,0,0,0,NA,NA
"dependent.var1108","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Aljufra_idp",0,0,0,0,NA,NA
"dependent.var2106","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Aljufra_non_displaced",0,0,0,0,NA,NA
"dependent.var3105","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Tripoli_idp",0,0,0,0,NA,NA
"dependent.var4104","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var530","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var630","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Aljfara_non_displaced",0,0,0,0,NA,NA
"dependent.var727","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var824","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Tripoli_non_displaced",0,0,0,0,NA,NA
"dependent.var922","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Aljfara_idp",0,0,0,0,NA,NA
"dependent.var1021","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1125","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1223","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Alkufra_idp",0,0,0,0,NA,NA
"dependent.var1321","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sirt_non_displaced",0,0,0,0,NA,NA
"dependent.var1421","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ghat_non_displaced",0,0,0,0,NA,NA
"dependent.var1521","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Derna_returnee",0,0,0,0,NA,NA
"dependent.var1621","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,0,0,0,NA,NA
"dependent.var1721","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Azzawya_non_displaced",0,0,0,0,NA,NA
"dependent.var1821","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Zwara_non_displaced",0,0,0,0,NA,NA
"dependent.var1921","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2021","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Alkufra_non_displaced",0,0,0,0,NA,NA
"dependent.var2125","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var2223","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sirt_returnee",0,0,0,0,NA,NA
"dependent.var2321","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sirt_idp",0,0,0,0,NA,NA
"dependent.var2421","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Murzuq_non_displaced",0,12.7553364231164,-25,25,NA,NA
"dependent.var2521","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Sebha_returnee",0,0,0,0,NA,NA
"dependent.var2621","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2721","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2821","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ghat_idp",0,0,0,0,NA,NA
"dependent.var2921","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Zwara_idp",0,0,0,0,NA,NA
"dependent.var3021","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Murzuq_idp",0,25.5106728462327,-50,50,NA,NA
"dependent.var3125","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Al Jabal Al Gharbi_returnee",0,0,0,0,NA,NA
"dependent.var3223","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Alkufra_returnee",0,0,0,0,NA,NA
"dependent.var3321","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Benghazi_returnee",0,0,0,0,NA,NA
"dependent.var3421","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Benghazi_idp",0,0,0,0,NA,NA
"dependent.var3521","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Derna_non_displaced",0,0,0,0,NA,NA
"dependent.var3621","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Benghazi_non_displaced",0,0,0,0,NA,NA
"dependent.var3721","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Azzawya_idp",0,0,0,0,NA,NA
"dependent.var3821","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Aljfara_returnee",0,0,0,0,NA,NA
"dependent.var3921","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Derna_idp",0,0,0,0,NA,NA
"dependent.var4021","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Murzuq_returnee",100,25.5106728462327,50,150,NA,NA
"dependent.var4125","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Azzawya_returnee",0,0,0,0,NA,NA
"dependent.var4222","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ubari_non_displaced",0,0,0,0,NA,NA
"dependent.var4321","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ubari_idp",0,0,0,0,NA,NA
"dependent.var4420","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Zwara_returnee",0,0,0,0,NA,NA
"dependent.var4519","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ghat_returnee",0,0,0,0,NA,NA
"dependent.var4619","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Misrata_returnee",0,0,0,0,NA,NA
"dependent.var4719","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Wadi Ashshati_returnee",0,0,0,0,NA,NA
"dependent.var4819","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ubari_returnee",0,0,0,0,NA,NA
"dependent.var4919","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","strata.names",NA,"Ejdabia_returnee",0,0,0,0,NA,NA
"dependent.var504","13. Debt repayment","strata.names",NA,"Sebha_idp",100,17.8574709923629,65,135,NA,NA
"dependent.var1109","13. Debt repayment","strata.names",NA,"Aljufra_idp",0,0,0,0,NA,NA
"dependent.var2107","13. Debt repayment","strata.names",NA,"Aljufra_non_displaced",0,0,0,0,NA,NA
"dependent.var3106","13. Debt repayment","strata.names",NA,"Tripoli_idp",0,0,0,0,NA,NA
"dependent.var4105","13. Debt repayment","strata.names",NA,"Wadi Ashshati_non_displaced",0,0,0,0,NA,NA
"dependent.var531","13. Debt repayment","strata.names",NA,"Wadi Ashshati_idp",0,0,0,0,NA,NA
"dependent.var631","13. Debt repayment","strata.names",NA,"Aljfara_non_displaced",0,0,0,0,NA,NA
"dependent.var728","13. Debt repayment","strata.names",NA,"Sebha_non_displaced",0,0,0,0,NA,NA
"dependent.var825","13. Debt repayment","strata.names",NA,"Tripoli_non_displaced",0,0,0,0,NA,NA
"dependent.var923","13. Debt repayment","strata.names",NA,"Aljfara_idp",0,0,0,0,NA,NA
"dependent.var1022","13. Debt repayment","strata.names",NA,"Ejdabia_non_displaced",0,0,0,0,NA,NA
"dependent.var1126","13. Debt repayment","strata.names",NA,"Tripoli_returnee",0,0,0,0,NA,NA
"dependent.var1224","13. Debt repayment","strata.names",NA,"Alkufra_idp",0,0,0,0,NA,NA
"dependent.var1322","13. Debt repayment","strata.names",NA,"Sirt_non_displaced",0,0,0,0,NA,NA
"dependent.var1422","13. Debt repayment","strata.names",NA,"Ghat_non_displaced",0,0,0,0,NA,NA
"dependent.var1522","13. Debt repayment","strata.names",NA,"Derna_returnee",0,0,0,0,NA,NA
"dependent.var1622","13. Debt repayment","strata.names",NA,"Al Jabal Al Gharbi_non_displaced",0,0,0,0,NA,NA
"dependent.var1722","13. Debt repayment","strata.names",NA,"Azzawya_non_displaced",200,25.5106728462327,150,250,NA,NA
"dependent.var1822","13. Debt repayment","strata.names",NA,"Zwara_non_displaced",0,0,0,0,NA,NA
"dependent.var1922","13. Debt repayment","strata.names",NA,"Ejdabia_idp",0,0,0,0,NA,NA
"dependent.var2022","13. Debt repayment","strata.names",NA,"Alkufra_non_displaced",0,0,0,0,NA,NA
"dependent.var2126","13. Debt repayment","strata.names",NA,"Al Jabal Al Gharbi_idp",0,0,0,0,NA,NA
"dependent.var2224","13. Debt repayment","strata.names",NA,"Sirt_returnee",0,0,0,0,NA,NA
"dependent.var2322","13. Debt repayment","strata.names",NA,"Sirt_idp",0,0,0,0,NA,NA
"dependent.var2422","13. Debt repayment","strata.names",NA,"Murzuq_non_displaced",100,12.7553364231164,75,125,NA,NA
"dependent.var2522","13. Debt repayment","strata.names",NA,"Sebha_returnee",0,25.5106728462327,-50,50,NA,NA
"dependent.var2622","13. Debt repayment","strata.names",NA,"Misrata_non_displaced",0,0,0,0,NA,NA
"dependent.var2722","13. Debt repayment","strata.names",NA,"Misrata_idp",0,0,0,0,NA,NA
"dependent.var2822","13. Debt repayment","strata.names",NA,"Ghat_idp",0,0,0,0,NA,NA
"dependent.var2922","13. Debt repayment","strata.names",NA,"Zwara_idp",0,0,0,0,NA,NA
"dependent.var3022","13. Debt repayment","strata.names",NA,"Murzuq_idp",100,12.7553364231164,75,125,NA,NA
"dependent.var3126","13. Debt repayment","strata.names",NA,"Al Jabal Al Gharbi_returnee",0,0,0,0,NA,NA
"dependent.var3224","13. Debt repayment","strata.names",NA,"Alkufra_returnee",0,0,0,0,NA,NA
"dependent.var3322","13. Debt repayment","strata.names",NA,"Benghazi_returnee",0,0,0,0,NA,NA
"dependent.var3422","13. Debt repayment","strata.names",NA,"Benghazi_idp",0,0,0,0,NA,NA
"dependent.var3522","13. Debt repayment","strata.names",NA,"Derna_non_displaced",0,0,0,0,NA,NA
"dependent.var3622","13. Debt repayment","strata.names",NA,"Benghazi_non_displaced",0,0,0,0,NA,NA
"dependent.var3722","13. Debt repayment","strata.names",NA,"Azzawya_idp",150,12.7553364231164,125,175,NA,NA
"dependent.var3822","13. Debt repayment","strata.names",NA,"Aljfara_returnee",0,0,0,0,NA,NA
"dependent.var3922","13. Debt repayment","strata.names",NA,"Derna_idp",0,0,0,0,NA,NA
"dependent.var4022","13. Debt repayment","strata.names",NA,"Murzuq_returnee",100,25.5106728462327,50,150,NA,NA
