"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"67.10","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?","Displacement_status","No","idp",0.894452253150579,NA,0.857567049606893,0.931337456694266,NA,NA,NA,"Pearson's X^2: Rao & Scott adjustment"
"67.11","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?","Displacement_status","No","non_displaced",0.780717263288307,NA,0.746664601291876,0.814769925284737,NA,NA,NA,"Pearson's X^2: Rao & Scott adjustment"
"67.12","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?","Displacement_status","No","returnee",0.87275795255075,NA,0.781624708690836,0.963891196410663,NA,NA,NA,"Pearson's X^2: Rao & Scott adjustment"
"69.1","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"No","NA",0.926392251815981,NA,0.915126700049705,0.937657803582257,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"69.2","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"Yes","NA",0.0736077481840194,NA,0.0623421964177432,0.0848732999502955,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"71.1","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","No","idp",0.909765142150803,NA,0.890016791617292,0.929513492684315,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"71.2","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","No","non_displaced",0.937423312883436,NA,0.920791153934871,0.954055471832,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"71.3","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","No","returnee",0.936507936507937,NA,0.913743891802245,0.959271981213628,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"71.4","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","Yes","idp",0.0902348578491965,NA,0.0704865073156851,0.109983208382708,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"71.5","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","Yes","non_displaced",0.0625766871165644,NA,0.0459445281680001,0.0792088460651288,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"71.6","Did your household engage in such activities prior to 2011 but had to give them up?","Displacement_status","Yes","returnee",0.0634920634920635,NA,0.0407280187863717,0.0862561081977553,NA,NA,0.0675447188825382,"Pearson's X^2: Rao & Scott adjustment"
"73.dependent.var","What types of agricultural activities was your household engaged in?",NA,"1. Crop production","NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"73.dependent.var1","What types of agricultural activities was your household engaged in?",NA,"2. Livestock production","NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"73.dependent.var2","What types of agricultural activities was your household engaged in?",NA,"3. Fishing/fisheries","NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"73.dependent.var3","What types of agricultural activities was your household engaged in?",NA,"Other (specify)","NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"75.1","What types of agricultural activities was your household engaged in?","Displacement_status","1. Crop production","idp",0.626040031292412,NA,0.490480418226726,0.761599644358099,NA,NA,NA,"less than two unique values in the dependent variable"
"75.2","What types of agricultural activities was your household engaged in?","Displacement_status","1. Crop production","non_displaced",0.217192894346107,NA,0.0592833975556629,0.375102391136551,NA,NA,NA,"less than two unique values in the dependent variable"
"75.3","What types of agricultural activities was your household engaged in?","Displacement_status","1. Crop production","returnee",0.629809723899064,NA,0.30792288456932,0.951696563228807,NA,NA,NA,"less than two unique values in the dependent variable"
"75.4","What types of agricultural activities was your household engaged in?","Displacement_status","2. Livestock production","idp",0.590655459700592,NA,0.423173606169485,0.758137313231699,NA,NA,NA,"less than two unique values in the dependent variable"
"75.5","What types of agricultural activities was your household engaged in?","Displacement_status","2. Livestock production","non_displaced",0.809148287538868,NA,0.649609680154195,0.968686894923541,NA,NA,NA,"less than two unique values in the dependent variable"
"75.6","What types of agricultural activities was your household engaged in?","Displacement_status","2. Livestock production","returnee",0.830319599920033,NA,0.629121842300459,1,NA,NA,NA,"less than two unique values in the dependent variable"
"75.7","What types of agricultural activities was your household engaged in?","Displacement_status","3. Fishing/fisheries","idp",0.017459892261154,NA,0,0.0374862019398782,NA,NA,NA,"less than two unique values in the dependent variable"
"75.8","What types of agricultural activities was your household engaged in?","Displacement_status","3. Fishing/fisheries","non_displaced",0.0852446769322687,NA,0,0.196165263219747,NA,NA,NA,"less than two unique values in the dependent variable"
"75.9","What types of agricultural activities was your household engaged in?","Displacement_status","3. Fishing/fisheries","returnee",0.103083417132102,NA,0,0.255680802797353,NA,NA,NA,"less than two unique values in the dependent variable"
"75.10","What types of agricultural activities was your household engaged in?","Displacement_status","Other (specify)","idp",0,NA,0,0,NA,NA,NA,"less than two unique values in the dependent variable"
"75.11","What types of agricultural activities was your household engaged in?","Displacement_status","Other (specify)","non_displaced",0,NA,0,0,NA,NA,NA,"less than two unique values in the dependent variable"
"75.12","What types of agricultural activities was your household engaged in?","Displacement_status","Other (specify)","returnee",0,NA,0,0,NA,NA,NA,"less than two unique values in the dependent variable"
"77.1","What year did your household give them up?",NA,"1. 2011","NA",0.243421052631579,NA,0.174972256907244,0.311869848355914,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.2","What year did your household give them up?",NA,"2. 2012","NA",0.0921052631578947,NA,0.0459820461963344,0.138228480119455,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.3","What year did your household give them up?",NA,"3. 2013","NA",0.0723684210526316,NA,0.0310425583657174,0.113694283739546,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.4","What year did your household give them up?",NA,"4. 2014","NA",0.203947368421053,NA,0.139680141404454,0.268214595437652,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.5","What year did your household give them up?",NA,"5. 2015","NA",0.157894736842105,NA,0.0997344372314982,0.216055036452712,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.6","What year did your household give them up?",NA,"6. 2016","NA",0.0657894736842105,NA,0.0262473307509986,0.105331616617422,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.7","What year did your household give them up?",NA,"7. 2017","NA",0.0460526315789474,NA,0.0126216559812587,0.079483607176636,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.8","What year did your household give them up?",NA,"8. 2018","NA",0.0526315789473684,NA,0.0170158146140237,0.0882473432807131,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"77.9","What year did your household give them up?",NA,"9. 2019","NA",0.0657894736842105,NA,0.0262473307509986,0.105331616617422,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"79.1","What year did your household give them up?","Displacement_status","1. 2011","idp",0.202702702702703,NA,0.110804828125443,0.294600577279963,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.2","What year did your household give them up?","Displacement_status","1. 2011","non_displaced",0.294117647058824,NA,0.16865252105235,0.419582773065297,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.3","What year did your household give them up?","Displacement_status","1. 2011","returnee",0.259259259259259,NA,0.0934152520177021,0.425103266500816,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.4","What year did your household give them up?","Displacement_status","7. 2017","idp",0.027027027027027,NA,0,0.0640963861536492,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.5","What year did your household give them up?","Displacement_status","7. 2017","non_displaced",0.0588235294117647,NA,0,0.123613441885483,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.6","What year did your household give them up?","Displacement_status","7. 2017","returnee",0.0740740740740741,NA,0,0.173184825144959,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.7","What year did your household give them up?","Displacement_status","4. 2014","idp",0.216216216216216,NA,0.122112273453503,0.31032015897893,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.8","What year did your household give them up?","Displacement_status","4. 2014","non_displaced",0.137254901960784,NA,0.0425000395242622,0.232009764397306,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.9","What year did your household give them up?","Displacement_status","4. 2014","returnee",0.296296296296296,NA,0.123490797041735,0.469101795550857,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.10","What year did your household give them up?","Displacement_status","3. 2013","idp",0.0675675675675676,NA,0.0101898353528968,0.124945299782238,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.11","What year did your household give them up?","Displacement_status","3. 2013","non_displaced",0.0980392156862745,NA,0.0161569096330729,0.179921521739476,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.12","What year did your household give them up?","Displacement_status","3. 2013","returnee",0.037037037037037,NA,0,0.108506816024202,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.13","What year did your household give them up?","Displacement_status","5. 2015","idp",0.189189189189189,NA,0.0996581810485762,0.278720197329802,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.14","What year did your household give them up?","Displacement_status","5. 2015","non_displaced",0.117647058823529,NA,0.028929817421927,0.206364300225132,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.15","What year did your household give them up?","Displacement_status","5. 2015","returnee",0.148148148148148,NA,0.0137077844205228,0.282588511875773,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.16","What year did your household give them up?","Displacement_status","6. 2016","idp",0.0540540540540541,NA,0.0023633024032525,0.105744805704856,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.17","What year did your household give them up?","Displacement_status","6. 2016","non_displaced",0.117647058823529,NA,0.028929817421927,0.206364300225132,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.18","What year did your household give them up?","Displacement_status","6. 2016","returnee",0,NA,0,0,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
"79.19","What year did your household give them up?","Displacement_status","2. 2012","idp",0.0540540540540541,NA,0.00236330240325249,0.105744805704856,NA,NA,0.116326810562602,"Pearson's X^2: Rao & Scott adjustment"
